-1.282489199999999983e+02,0.000000000000000000e+00,-2.713999999999999968e+00,-1.282489199999999983e+02,0.000000000000000000e+00,-2.071000000000000174e+00,-1.282489199999999983e+02,1.125999999999999890e+00,-2.071000000000000174e+00,-1.282489199999999983e+02,1.125999999999999890e+00,-2.071000000000000174e+00
-1.282489199999999983e+02,0.000000000000000000e+00,-2.071000000000000174e+00,-1.282489199999999983e+02,0.000000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,2.250000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,1.125999999999999890e+00,-2.071000000000000174e+00
-1.282489199999999983e+02,0.000000000000000000e+00,-2.713999999999999968e+00,-1.282489199999999983e+02,1.125999999999999890e+00,-2.071000000000000174e+00,-1.282489199999999983e+02,2.250000000000000000e+00,-2.071000000000000174e+00,-1.282489199999999983e+02,2.250000000000000000e+00,-2.071000000000000174e+00
-1.282489199999999983e+02,1.125999999999999890e+00,-2.071000000000000174e+00,-1.282489199999999983e+02,2.250000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,4.500000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,2.250000000000000000e+00,-2.071000000000000174e+00
-1.282489199999999983e+02,0.000000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,0.000000000000000000e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,2.060000000000000053e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,1.500000000000000000e+00,-1.429000000000000048e+00
-1.282489199999999983e+02,0.000000000000000000e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.282489199999999983e+02,2.619000000000000217e+00,0.000000000000000000e+00,-1.282489199999999983e+02,2.060000000000000053e+00,-7.139999999999999680e-01
-1.282489199999999983e+02,1.500000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,2.060000000000000053e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,4.118999999999999773e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,3.000000000000000000e+00,-1.429000000000000048e+00
-1.282489199999999983e+02,2.060000000000000053e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,2.619000000000000217e+00,0.000000000000000000e+00,-1.282489199999999983e+02,5.238999999999999879e+00,0.000000000000000000e+00,-1.282489199999999983e+02,4.118999999999999773e+00,-7.139999999999999680e-01
-1.282489199999999983e+02,3.000000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,4.118999999999999773e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,6.179000000000000270e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,4.500000000000000000e+00,-1.429000000000000048e+00
-1.282489199999999983e+02,4.118999999999999773e+00,-7.139999999999999680e-01,-1.282489199999999983e+02,5.238999999999999879e+00,0.000000000000000000e+00,-1.282489199999999983e+02,7.857000000000000206e+00,0.000000000000000000e+00,-1.282489199999999983e+02,6.179000000000000270e+00,-7.139999999999999680e-01
-1.168421299999999974e+02,0.000000000000000000e+00,-1.000000000000000000e+01,-1.168421299999999974e+02,0.000000000000000000e+00,-9.285999999999999588e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-9.285999999999999588e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-1.000000000000000000e+01
-1.168421299999999974e+02,0.000000000000000000e+00,-9.285999999999999588e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-8.570999999999999730e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-8.570999999999999730e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-9.285999999999999588e+00
-1.168421299999999974e+02,0.000000000000000000e+00,-8.570999999999999730e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-7.857000000000000206e+00,-1.168421299999999974e+02,6.069999999999999840e-01,-7.857000000000000206e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-8.570999999999999730e+00
-1.168421299999999974e+02,0.000000000000000000e+00,-7.857000000000000206e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-7.142999999999999794e+00,-1.168421299999999974e+02,9.290000000000000480e-01,-7.142999999999999794e+00,-1.168421299999999974e+02,6.069999999999999840e-01,-7.857000000000000206e+00
-1.168421299999999974e+02,0.000000000000000000e+00,-7.142999999999999794e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-6.429000000000000270e+00,-1.168421299999999974e+02,6.069999999999999840e-01,-6.429000000000000270e+00,-1.168421299999999974e+02,9.290000000000000480e-01,-7.142999999999999794e+00
-1.168421299999999974e+02,0.000000000000000000e+00,-6.429000000000000270e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-5.714000000000000412e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-5.714000000000000412e+00,-1.168421299999999974e+02,6.069999999999999840e-01,-6.429000000000000270e+00
-1.168421299999999974e+02,0.000000000000000000e+00,-5.714000000000000412e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-5.000000000000000000e+00,-1.168421299999999974e+02,1.429999999999999882e-01,-5.000000000000000000e+00,-1.168421299999999974e+02,2.859999999999999765e-01,-5.714000000000000412e+00
-1.168421299999999974e+02,0.000000000000000000e+00,-4.285999999999999588e+00,-1.168421299999999974e+02,1.429999999999999882e-01,-5.000000000000000000e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-5.000000000000000000e+00,-1.168421299999999974e+02,0.000000000000000000e+00,-5.000000000000000000e+00
-1.269037200000000070e+02,0.000000000000000000e+00,-2.857000000000000206e+00,-1.282489199999999983e+02,0.000000000000000000e+00,-2.713999999999999968e+00,-1.264966500000000025e+02,4.759999999999999787e-01,-2.762000000000000011e+00,-1.255995300000000015e+02,0.000000000000000000e+00,-3.000000000000000000e+00
-1.255995300000000015e+02,0.000000000000000000e+00,-3.000000000000000000e+00,-1.264966500000000025e+02,4.759999999999999787e-01,-2.762000000000000011e+00,-1.247434200000000004e+02,9.529999999999999583e-01,-2.809000000000000163e+00,-1.242963299999999975e+02,0.000000000000000000e+00,-3.142999999999999794e+00
-1.242963299999999975e+02,0.000000000000000000e+00,-3.142999999999999794e+00,-1.247434200000000004e+02,9.529999999999999583e-01,-2.809000000000000163e+00,-1.229911500000000046e+02,1.429000000000000048e+00,-2.857000000000000206e+00,-1.229911500000000046e+02,0.000000000000000000e+00,-3.286000000000000032e+00
-1.282489199999999983e+02,0.000000000000000000e+00,-2.713999999999999968e+00,-1.282489199999999983e+02,1.500000000000000000e+00,-2.286000000000000032e+00,-1.264966500000000025e+02,2.105999999999999872e+00,-2.317000000000000171e+00,-1.264966500000000025e+02,4.759999999999999787e-01,-2.762000000000000011e+00
-1.282489199999999983e+02,1.500000000000000000e+00,-2.286000000000000032e+00,-1.282489199999999983e+02,3.000000000000000000e+00,-1.856999999999999984e+00,-1.264966500000000025e+02,3.737000000000000099e+00,-1.872999999999999998e+00,-1.264966500000000025e+02,2.105999999999999872e+00,-2.317000000000000171e+00
-1.282489199999999983e+02,3.000000000000000000e+00,-1.856999999999999984e+00,-1.282489199999999983e+02,4.500000000000000000e+00,-1.429000000000000048e+00,-1.264966500000000025e+02,5.366999999999999993e+00,-1.429000000000000048e+00,-1.264966500000000025e+02,3.737000000000000099e+00,-1.872999999999999998e+00
-1.264966500000000025e+02,4.759999999999999787e-01,-2.762000000000000011e+00,-1.264966500000000025e+02,2.105999999999999872e+00,-2.317000000000000171e+00,-1.247434200000000004e+02,2.713000000000000078e+00,-2.349000000000000199e+00,-1.247434200000000004e+02,9.529999999999999583e-01,-2.809000000000000163e+00
-1.264966500000000025e+02,2.105999999999999872e+00,-2.317000000000000171e+00,-1.264966500000000025e+02,3.737000000000000099e+00,-1.872999999999999998e+00,-1.247434200000000004e+02,4.472999999999999865e+00,-1.889000000000000012e+00,-1.247434200000000004e+02,2.713000000000000078e+00,-2.349000000000000199e+00
-1.264966500000000025e+02,3.737000000000000099e+00,-1.872999999999999998e+00,-1.264966500000000025e+02,5.366999999999999993e+00,-1.429000000000000048e+00,-1.247434200000000004e+02,6.232999999999999652e+00,-1.429000000000000048e+00,-1.247434200000000004e+02,4.472999999999999865e+00,-1.889000000000000012e+00
-1.247434200000000004e+02,9.529999999999999583e-01,-2.809000000000000163e+00,-1.247434200000000004e+02,2.713000000000000078e+00,-2.349000000000000199e+00,-1.229911500000000046e+02,3.318999999999999950e+00,-2.380999999999999783e+00,-1.229911500000000046e+02,1.429000000000000048e+00,-2.857000000000000206e+00
-1.247434200000000004e+02,2.713000000000000078e+00,-2.349000000000000199e+00,-1.247434200000000004e+02,4.472999999999999865e+00,-1.889000000000000012e+00,-1.229911500000000046e+02,5.209999999999999964e+00,-1.905000000000000027e+00,-1.229911500000000046e+02,3.318999999999999950e+00,-2.380999999999999783e+00
-1.247434200000000004e+02,4.472999999999999865e+00,-1.889000000000000012e+00,-1.247434200000000004e+02,6.232999999999999652e+00,-1.429000000000000048e+00,-1.229911500000000046e+02,7.099999999999999645e+00,-1.429000000000000048e+00,-1.229911500000000046e+02,5.209999999999999964e+00,-1.905000000000000027e+00
-1.282489199999999983e+02,4.500000000000000000e+00,-1.429000000000000048e+00,-1.282489199999999983e+02,6.179000000000000270e+00,-7.139999999999999680e-01,-1.264966500000000025e+02,7.017000000000000348e+00,-7.139999999999999680e-01,-1.264966500000000025e+02,5.366999999999999993e+00,-1.429000000000000048e+00
